,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,0.50,1.00,1.50,2.00,719.94,0.0,12.79,360.6,-972.886,12.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.97,22.59,20.08,18.10,16.50,15.18,14.03,13.06,12.24,11.45,10.77,10.19,9.66,9.16,8.74,8.31,7.94,7.61,7.27,6.98,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.9,00.000000,00.000000,18102305,1,0,12.75,12.23,18.7,23/10/2018 16:05:59,0.0,0.00,0.0
,Mixed / non conventional,0.50,1.00,2.00,2.50,789.68,0.0,13.15,-254.5,-266.779,12.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.01,23.45,20.73,18.63,17.09,15.60,14.46,13.42,12.53,11.67,11.03,10.40,9.92,9.47,8.80,8.46,8.15,7.67,7.36,7.09,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.9,00.000000,00.000000,18102305,2,0,12.75,12.23,18.7,23/10/2018 16:05:59,0.0,0.00,0.0
,Mixed / non conventional,0.50,1.00,2.50,3.00,874.29,0.0,13.59,-90.3,-118.145,12.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.51,24.85,22.11,19.51,17.60,16.22,14.80,13.92,12.77,12.05,11.18,10.80,10.05,9.67,8.89,8.64,8.31,7.50,7.41,6.96,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.9,00.000000,00.000000,18102305,3,0,12.75,12.23,18.7,23/10/2018 16:05:59,0.0,0.00,0.0
,Mixed / non conventional,0.50,1.00,3.00,3.50,1118.54,0.0,13.77,-3.3,-75.576,12.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.87,24.48,21.90,19.80,17.92,16.31,15.09,14.23,13.19,12.21,11.95,10.63,10.14,9.78,9.18,9.02,8.63,7.92,7.71,7.47,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.9,00.000000,00.000000,18102305,4,0,12.75,12.23,18.7,23/10/2018 16:05:59,0.0,0.00,0.0
,Mixed / non conventional,0.50,1.00,3.50,4.00,1157.64,0.0,11.31,71.5,-44.696,12.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.31,20.00,17.90,16.42,14.93,13.69,12.63,11.57,10.04,10.00,9.60,8.36,9.18,8.84,7.90,7.46,6.67,5.83,5.99,5.95,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.9,00.000000,00.000000,18102305,5,0,12.75,12.23,18.7,23/10/2018 16:05:59,0.0,0.00,0.0
,Mixed / non conventional,0.50,1.00,4.00,4.50,1095.58,0.0,11.47,6.6,-26.437,12.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.51,20.23,17.56,16.51,14.40,13.79,12.74,12.03,10.91,9.49,10.10,8.68,10.03,8.64,6.20,8.34,7.49,6.64,5.05,6.00,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.9,00.000000,00.000000,18102305,6,0,12.75,12.23,18.7,23/10/2018 16:05:59,0.0,0.00,0.0
,Mixed / non conventional,0.50,1.00,4.50,5.00,978.20,0.0,10.87,11.6,-15.737,12.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.80,18.50,17.93,15.94,14.29,11.33,11.73,13.09,13.43,9.85,7.74,7.17,8.88,8.37,4.84,10.08,7.29,5.41,5.07,4.61,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.9,00.000000,00.000000,18102305,7,0,12.75,12.23,18.7,23/10/2018 16:05:59,0.0,0.00,0.0
,Mixed / non conventional,0.50,1.00,5.00,5.50,1371.89,0.0,11.38,-23.7,-15.449,12.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.42,19.54,18.09,16.70,15.25,13.28,12.23,11.19,10.32,8.75,10.32,9.45,9.10,9.74,5.57,6.96,7.07,6.03,7.94,6.55,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.9,00.000000,00.000000,18102305,8,0,12.75,12.23,18.7,23/10/2018 16:05:59,0.0,0.00,0.0
,Mixed / non conventional,0.50,1.00,5.50,6.00,888.80,0.0,9.66,-2.8,-7.279,12.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.90,21.65,15.50,14.64,8.86,13.53,10.46,9.23,7.26,6.52,6.27,10.58,6.03,8.37,-0.12,7.87,11.81,6.77,7.38,-1.35,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.9,00.000000,00.000000,18102305,9,0,12.75,12.23,18.7,23/10/2018 16:05:59,0.0,0.00,0.0
,Mixed / non conventional,0.50,1.00,6.00,6.50,1012.24,0.0,12.07,42.5,-6.218,12.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.19,21.31,24.48,23.91,13.10,15.84,15.41,13.10,6.19,8.06,6.62,5.76,9.79,15.41,3.89,7.34,11.52,5.33,7.49,3.60,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.9,00.000000,00.000000,18102305,10,0,12.75,12.23,18.7,23/10/2018 16:05:59,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,2.00,2.50,598.63,0.0,10.79,-246.3,-738.841,11.63,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.44,19.45,17.16,15.40,14.01,12.86,11.83,10.96,10.24,9.60,9.03,8.47,8.05,7.62,7.22,6.88,6.58,6.26,6.01,5.74,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,1,0,12.75,12.21,18.7,23/10/2018 16:06:12,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,2.50,3.00,735.55,0.0,12.67,-90.4,-226.960,11.63,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.82,23.18,20.52,18.37,16.64,15.15,13.92,12.92,12.00,11.22,10.41,9.87,9.26,8.80,8.40,7.90,7.55,7.13,6.75,6.66,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,2,0,12.75,12.21,18.7,23/10/2018 16:06:12,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,3.00,3.50,1006.47,0.0,13.39,-3.4,-124.222,11.63,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.95,23.48,20.95,18.96,17.09,16.10,14.63,13.70,12.91,11.99,11.33,10.72,10.14,9.70,9.29,8.71,8.47,7.97,7.34,7.34,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,3,0,12.75,12.21,18.7,23/10/2018 16:06:12,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,3.50,4.00,1090.45,0.0,11.35,71.9,-67.293,11.63,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.68,19.34,17.40,15.98,14.59,13.52,12.54,11.49,11.03,9.84,9.80,8.98,8.76,8.30,7.91,7.59,7.36,7.01,6.68,6.31,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,4,0,12.75,12.21,18.7,23/10/2018 16:06:12,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,4.00,4.50,1060.17,0.0,10.28,6.3,-37.385,11.63,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.74,18.91,17.40,15.07,13.88,12.49,10.52,10.69,9.73,8.53,8.63,8.15,7.74,7.02,6.76,5.85,6.11,5.27,5.39,5.80,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,5,0,12.75,12.21,18.7,23/10/2018 16:06:12,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,4.50,5.00,961.45,0.0,11.10,12.0,-21.190,11.63,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.96,20.00,19.62,17.38,14.04,13.49,13.11,12.47,10.99,9.01,8.03,9.05,8.50,6.05,8.20,6.39,6.64,5.88,4.69,5.58,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,6,0,12.75,12.21,18.7,23/10/2018 16:06:12,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,5.00,5.50,1379.24,0.0,11.34,-24.0,-20.266,11.63,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.53,20.16,17.81,15.43,13.83,13.26,13.26,10.48,11.93,8.75,9.68,10.25,8.40,9.19,7.03,9.06,8.09,7.43,5.70,5.48,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,7,0,12.75,12.21,18.7,23/10/2018 16:06:12,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,5.50,6.00,908.49,0.0,10.07,-2.4,-9.344,11.63,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.14,20.23,19.65,12.75,11.98,10.83,11.50,12.17,10.16,5.94,5.18,6.61,9.97,5.08,7.09,6.90,8.24,3.74,6.33,4.89,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,8,0,12.75,12.21,18.7,23/10/2018 16:06:12,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,6.00,6.50,1053.59,0.0,12.23,42.5,-7.881,11.63,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.82,19.89,19.89,13.41,13.41,16.48,15.34,12.50,13.30,12.61,11.93,10.23,11.82,12.16,5.57,11.82,8.41,5.11,5.68,3.18,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,9,0,12.75,12.21,18.7,23/10/2018 16:06:12,0.0,0.00,0.0
,Mixed / non conventional,1.00,1.50,6.50,7.00,919.32,0.0,8.98,7.0,-5.157,11.63,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,17.53,19.27,13.89,12.85,14.76,9.38,7.99,7.81,3.30,7.29,8.68,3.30,3.30,2.60,4.17,10.59,0.87,4.34,5.38,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,4.2,00.000000,00.000000,18102305,10,0,12.75,12.21,18.7,23/10/2018 16:06:12,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,2.50,3.00,544.45,0.0,11.49,-87.2,-756.205,13.09,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.84,21.40,18.80,16.83,15.14,13.80,12.70,11.66,10.82,10.07,9.42,8.85,8.31,7.87,7.41,7.08,6.71,6.33,6.06,5.79,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.7,00.000000,00.000000,18102305,1,0,12.75,12.23,18.7,23/10/2018 16:06:25,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,3.00,3.50,789.44,0.0,12.81,-2.3,-274.118,13.09,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.21,22.72,20.16,18.27,16.53,15.18,14.04,13.03,12.20,11.49,10.81,10.30,9.61,9.03,8.68,8.28,7.86,7.67,7.25,6.89,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.7,00.000000,00.000000,18102305,2,0,12.75,12.23,18.7,23/10/2018 16:06:25,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,3.50,4.00,901.39,0.0,10.71,72.5,-125.196,13.09,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.83,18.92,16.97,15.10,13.74,12.53,11.61,11.09,10.14,9.63,9.10,8.69,8.04,7.59,7.35,6.95,6.57,6.34,6.05,6.05,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.7,00.000000,00.000000,18102305,3,0,12.75,12.23,18.7,23/10/2018 16:06:25,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,4.00,4.50,911.63,0.0,10.31,6.2,-63.310,13.09,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.41,19.13,16.57,14.78,13.55,12.12,11.09,10.75,9.69,9.42,8.50,7.82,7.37,7.14,6.78,6.08,5.89,5.97,5.62,5.45,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.7,00.000000,00.000000,18102305,4,0,12.75,12.23,18.7,23/10/2018 16:06:25,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,4.50,5.00,830.10,0.0,10.70,12.5,-32.941,13.09,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.89,19.50,16.59,15.01,13.52,12.37,10.42,11.48,10.50,9.38,9.55,8.57,8.57,7.48,7.42,6.09,7.53,6.20,5.28,6.74,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.7,00.000000,00.000000,18102305,5,0,12.75,12.23,18.7,23/10/2018 16:06:25,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,5.00,5.50,1224.32,0.0,10.71,-24.0,-30.366,13.09,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.13,19.03,16.70,15.34,13.57,12.19,11.21,10.06,9.92,10.65,9.12,8.32,9.30,8.09,7.14,7.94,6.67,6.31,5.58,5.84,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.7,00.000000,00.000000,18102305,6,0,12.75,12.23,18.7,23/10/2018 16:06:25,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,5.50,6.00,814.77,0.0,8.79,-2.4,-13.472,13.09,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.28,17.15,15.69,12.43,9.57,9.04,10.44,10.11,7.51,9.24,9.04,6.05,7.05,4.72,4.85,6.32,6.58,4.26,2.33,4.12,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.7,00.000000,00.000000,18102305,7,0,12.75,12.23,18.7,23/10/2018 16:06:25,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,6.00,6.50,970.74,0.0,11.06,43.1,-11.236,13.09,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.73,17.30,17.22,14.99,12.60,11.88,12.44,15.39,11.16,12.99,9.96,11.32,6.86,8.21,5.26,7.57,7.49,8.37,5.10,6.30,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.7,00.000000,00.000000,18102305,8,0,12.75,12.23,18.7,23/10/2018 16:06:25,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,6.50,7.00,861.34,0.0,10.32,7.1,-7.251,13.09,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.79,16.43,18.16,12.35,8.65,10.50,11.73,11.12,8.03,14.33,7.91,10.25,8.40,8.15,7.66,8.89,6.05,6.05,4.32,9.63,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.7,00.000000,00.000000,18102305,9,0,12.75,12.23,18.7,23/10/2018 16:06:25,0.0,0.00,0.0
,Mixed / non conventional,1.50,2.00,7.00,7.50,671.69,0.0,8.57,3.1,-4.241,13.09,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.69,20.69,16.47,18.58,3.17,8.02,8.45,13.09,10.77,12.88,9.71,1.90,4.86,4.65,2.53,5.49,3.17,3.38,0.00,2.96,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.7,00.000000,00.000000,18102305,10,0,12.75,12.23,18.7,23/10/2018 16:06:25,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,3.00,3.50,711.93,0.0,11.51,-4.1,-1038.904,13.75,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.72,20.55,18.20,16.37,14.86,13.66,12.63,11.75,10.94,10.28,9.65,9.11,8.62,8.19,7.79,7.44,7.05,6.75,6.46,6.19,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,1,0,12.75,12.23,18.7,23/10/2018 16:06:38,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,3.50,4.00,841.20,0.0,10.96,72.0,-306.884,13.75,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.72,19.63,17.32,15.43,14.18,12.97,11.93,11.06,10.48,9.81,9.22,8.66,8.16,7.74,7.40,7.07,6.79,6.49,6.15,5.97,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,2,0,12.75,12.23,18.7,23/10/2018 16:06:38,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,4.00,4.50,884.06,0.0,11.24,5.4,-129.008,13.75,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.73,20.55,18.06,16.03,14.91,13.30,12.60,11.47,10.71,9.87,9.52,8.68,8.25,7.83,7.36,6.84,6.86,6.17,6.30,5.75,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,3,0,12.75,12.23,18.7,23/10/2018 16:06:38,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,4.50,5.00,822.51,0.0,11.24,12.3,-60.014,13.75,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.24,20.21,17.67,15.65,14.28,13.42,12.49,11.98,10.98,9.82,9.54,8.58,8.12,7.92,7.63,7.28,7.30,6.39,6.58,5.75,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,4,0,12.75,12.23,18.7,23/10/2018 16:06:38,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,5.00,5.50,1251.48,0.0,10.81,-24.4,-52.179,13.75,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.42,19.68,16.90,14.84,14.47,13.29,12.48,11.23,10.63,10.22,9.24,8.98,7.92,7.38,6.71,6.37,6.77,5.55,5.87,5.32,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,5,0,12.75,12.23,18.7,23/10/2018 16:06:38,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,5.50,6.00,854.99,0.0,10.67,-2.4,-22.280,13.75,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.56,17.62,17.37,13.31,13.31,11.94,11.10,11.38,11.50,9.09,9.33,7.96,8.93,7.36,6.19,7.48,8.33,6.56,7.48,5.55,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,6,0,12.75,12.23,18.7,23/10/2018 16:06:38,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,6.00,6.50,1041.14,0.0,11.35,43.1,-18.087,13.75,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.48,18.87,15.45,16.05,15.65,13.77,11.49,10.80,12.33,10.60,10.85,10.30,8.72,7.63,7.97,6.04,6.98,5.40,9.21,6.39,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,7,0,12.75,12.23,18.7,23/10/2018 16:06:38,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,6.50,7.00,947.51,0.0,9.99,7.7,-11.522,13.75,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.85,18.27,16.79,13.22,12.90,11.50,10.42,11.74,11.82,8.94,10.34,9.48,8.24,7.85,4.66,3.73,4.82,3.50,5.67,3.03,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,8,0,12.75,12.23,18.7,23/10/2018 16:06:38,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,7.00,7.50,751.77,0.0,9.95,2.9,-6.649,13.75,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.51,12.39,12.53,8.62,16.57,17.91,9.43,19.67,7.81,7.95,13.34,6.06,7.95,7.00,6.87,6.87,10.64,3.10,6.06,0.81,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,9,0,12.75,12.23,18.7,23/10/2018 16:06:38,0.0,0.00,0.0
,Mixed / non conventional,2.00,2.50,7.50,8.00,630.67,0.0,5.71,15.0,-4.183,13.75,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.19,13.27,7.49,10.49,7.49,12.84,1.71,20.55,5.35,5.99,2.78,-1.07,10.06,2.78,2.35,-3.42,2.78,-9.85,2.57,1.93,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,10,0,12.75,12.23,18.7,23/10/2018 16:06:38,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,3.50,4.00,600.75,0.0,9.33,72.2,-875.491,13.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.71,16.95,14.95,13.38,12.14,11.09,10.21,9.47,8.82,8.28,7.74,7.25,6.88,6.52,6.21,5.90,5.62,5.38,5.18,4.94,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,1,0,12.75,12.21,18.7,23/10/2018 16:06:51,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,4.00,4.50,693.36,0.0,11.64,5.2,-252.617,13.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.51,21.27,18.71,16.70,15.18,13.84,12.73,11.90,11.13,10.29,9.63,9.16,8.48,8.15,7.64,7.40,6.97,6.66,6.35,6.10,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,2,0,12.75,12.21,18.7,23/10/2018 16:06:51,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,4.50,5.00,662.79,0.0,11.49,12.4,-96.591,13.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.79,20.43,17.96,16.32,14.71,13.45,12.44,11.61,10.73,10.05,10.02,9.17,8.41,8.39,8.22,7.46,7.18,7.00,6.25,6.11,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,3,0,12.75,12.21,18.7,23/10/2018 16:06:51,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,5.00,5.50,1054.48,0.0,11.75,-24.8,-76.837,13.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.81,20.76,18.73,16.41,15.02,13.57,12.94,11.90,11.48,10.76,9.83,9.39,8.56,8.37,8.16,7.86,7.55,7.03,6.70,6.24,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,4,0,12.75,12.21,18.7,23/10/2018 16:06:51,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,5.50,6.00,740.87,0.0,10.23,-2.3,-30.849,13.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.10,17.92,15.33,14.38,13.13,11.94,10.83,10.19,10.34,9.53,9.12,9.56,7.49,6.97,6.39,7.46,6.62,5.37,4.91,5.02,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,5,0,12.75,12.21,18.7,23/10/2018 16:06:51,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,6.00,6.50,934.35,0.0,11.26,43.2,-24.316,13.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.18,18.94,17.32,16.66,13.71,11.94,13.01,11.90,10.61,9.73,10.06,9.91,7.85,7.74,7.44,7.41,7.81,7.63,6.71,5.68,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,6,0,12.75,12.21,18.7,23/10/2018 16:06:51,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,6.50,7.00,875.65,0.0,11.53,7.9,-15.192,13.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.93,21.23,17.57,15.33,12.74,12.26,11.14,10.20,12.97,10.44,10.73,12.56,8.61,7.55,8.67,8.67,9.32,7.96,5.96,4.72,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,7,0,12.75,12.21,18.7,23/10/2018 16:06:51,0.0,0.00,0.0
,Mixed / non conventional,2.50,3.00,7.00,7.50,710.39,0.0,8.89,3.3,-8.627,13.74,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.26,16.72,10.80,9.97,10.69,11.00,9.24,11.94,8.31,8.10,2.91,8.10,5.19,6.33,4.46,5.71,6.23,7.48,5.92,5.50,240,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,0.00,49,1,3.5,00.000000,00.000000,18102305,8,0,12.75,12.21,18.7,23/10/2018 16:06:51,0.0,0.00,0.0
