,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,4.50,5.00,2.00,2.50,44.33,0.06,0.00,376.35,-19.962,84.890,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,84,7,1.0,00.000000,00.000000,17051601,9,0,11.89,12.16,19.7,16/05/2017 09:41:21,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.50,3.00,67.76,0.06,0.00,-12.70,-61.029,84.890,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,84,7,1.0,00.000000,00.000000,17051601,10,0,11.89,12.16,19.7,16/05/2017 09:41:21,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.00,3.50,63.22,0.12,0.00,-222.85,-12.399,7.394,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.1,00.000000,00.000000,17051601,1,0,12.07,12.16,19.7,16/05/2017 09:41:31,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.50,4.00,75.52,0.11,0.00,-77.24,-59.244,7.394,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.1,00.000000,00.000000,17051601,2,0,12.07,12.16,19.7,16/05/2017 09:41:31,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,1.50,2.00,64.43,0.16,0.00,-107.07,-16.106,105.276,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,13,1.2,00.000000,00.000000,17051601,1,0,11.77,12.14,19.7,16/05/2017 09:41:41,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.00,2.50,47.76,0.06,0.00,367.67,-19.897,105.276,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,13,1.2,00.000000,00.000000,17051601,2,0,11.77,12.14,19.7,16/05/2017 09:41:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.50,3.00,74.97,0.04,0.00,-13.21,-58.002,105.276,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,13,1.2,00.000000,00.000000,17051601,3,0,11.77,12.14,19.7,16/05/2017 09:41:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.00,3.50,73.41,0.04,0.00,-214.13,-124.951,105.276,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,13,1.2,00.000000,00.000000,17051601,4,0,11.77,12.14,19.7,16/05/2017 09:41:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.50,4.00,93.06,0.03,0.00,-66.05,-475.185,105.276,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,13,1.2,00.000000,00.000000,17051601,5,0,11.77,12.14,19.7,16/05/2017 09:41:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,4.00,4.50,69.52,0.07,0.00,-247.59,-2485.035,105.276,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,13,1.2,00.000000,00.000000,17051601,6,0,11.77,12.14,19.7,16/05/2017 09:41:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,4.50,1.75,72.18,0.06,0.00,163.20,3167.352,105.276,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,13,1.2,00.000000,00.000000,17051601,7,0,11.77,12.14,19.7,16/05/2017 09:41:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,1.75,2.25,51.23,0.07,0.00,18.29,-16.351,105.276,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,13,1.2,00.000000,00.000000,17051601,8,0,11.77,12.14,19.7,16/05/2017 09:41:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.25,2.75,63.63,0.09,0.00,54.51,-35.537,105.276,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,13,1.2,00.000000,00.000000,17051601,9,0,11.77,12.14,19.7,16/05/2017 09:41:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.75,3.25,70.64,0.10,0.00,121.26,-78.907,105.276,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,122,13,1.2,00.000000,00.000000,17051601,10,0,11.77,12.14,19.7,16/05/2017 09:41:41,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.25,3.75,83.90,0.23,0.00,4.21,-12.801,5.752,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,7,0,1.3,00.000000,00.000000,17051601,1,0,12.07,12.16,19.7,16/05/2017 09:41:51,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.75,4.25,79.18,0.09,0.00,-118.96,-48.320,5.752,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,7,0,1.3,00.000000,00.000000,17051601,2,0,12.07,12.16,19.7,16/05/2017 09:41:51,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,1.75,2.25,59.68,0.13,0.00,18.73,-16.342,115.326,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,180,21,1.6,00.000000,00.000000,17051601,1,0,11.62,12.16,20.2,16/05/2017 09:42:01,0,1,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.25,2.75,75.71,0.13,0.00,54.89,-34.554,115.326,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,180,21,1.6,00.000000,00.000000,17051601,2,0,11.62,12.16,20.2,16/05/2017 09:42:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.75,3.25,81.00,0.16,0.00,124.99,-68.653,115.326,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,180,21,1.6,00.000000,00.000000,17051601,3,0,11.62,12.16,20.2,16/05/2017 09:42:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.25,3.75,97.99,0.12,0.00,6.24,-182.704,115.326,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,180,21,1.6,00.000000,00.000000,17051601,4,0,11.62,12.16,20.2,16/05/2017 09:42:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.75,4.25,93.89,0.13,0.00,-101.96,-525.177,115.326,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,180,21,1.6,00.000000,00.000000,17051601,5,0,11.62,12.16,20.2,16/05/2017 09:42:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,4.25,4.75,104.35,0.19,0.00,-225.22,-4085.952,115.326,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,180,21,1.6,00.000000,00.000000,17051601,6,0,11.62,12.16,20.2,16/05/2017 09:42:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,4.75,2.00,102.11,0.18,0.00,136.90,4908.740,115.326,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,180,21,1.6,00.000000,00.000000,17051601,7,0,11.62,12.16,20.2,16/05/2017 09:42:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.00,2.50,56.75,0.07,0.00,359.25,-19.840,115.326,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,180,21,1.6,00.000000,00.000000,17051601,8,0,11.62,12.16,20.2,16/05/2017 09:42:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.50,3.00,87.46,0.10,0.00,-14.74,-53.509,115.326,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,180,21,1.6,00.000000,00.000000,17051601,9,0,11.62,12.16,20.2,16/05/2017 09:42:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.00,3.50,85.57,0.13,0.00,-198.61,-104.710,115.326,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,180,21,1.6,00.000000,00.000000,17051601,10,0,11.62,12.16,20.2,16/05/2017 09:42:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.50,4.00,106.20,0.22,0.00,-37.51,-12.061,4.281,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.9,00.000000,00.000000,17051601,1,0,12.07,12.16,20.2,16/05/2017 09:42:11,0,1,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,4.00,4.50,100.09,0.30,0.00,-111.75,-45.469,4.281,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,1.9,00.000000,00.000000,17051601,2,0,12.07,12.16,20.2,16/05/2017 09:42:11,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,2.00,2.50,42.11,0.00,0.00,351.38,-17.147,171.481,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,224,38,1.3,00.000000,00.000000,17051601,1,0,11.38,12.30,19.7,16/05/2017 09:42:18,0,1,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,2.50,3.00,67.01,0.07,0.00,-17.21,-45.472,171.481,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,224,38,1.3,00.000000,00.000000,17051601,2,0,11.38,12.30,19.7,16/05/2017 09:42:18,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,3.00,3.50,67.55,0.03,0.00,-189.17,-85.129,171.481,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,224,38,1.3,00.000000,00.000000,17051601,3,0,11.38,12.30,19.7,16/05/2017 09:42:18,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,3.50,4.00,85.94,0.06,0.00,-36.35,-238.284,171.481,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,224,38,1.3,00.000000,00.000000,17051601,4,0,11.38,12.30,19.7,16/05/2017 09:42:18,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,4.00,4.50,80.65,0.09,0.00,-117.49,-670.781,171.481,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,224,38,1.3,00.000000,00.000000,17051601,5,0,11.38,12.30,19.7,16/05/2017 09:42:18,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,4.50,5.00,68.66,0.15,0.00,-225.06,-3997.690,171.481,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,4,0.00,224,38,1.3,00.000000,00.000000,17051601,6,0,11.38,12.30,19.7,16/05/2017 09:42:18,0,0,0.0,0.00,0.0
