El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho,Dev.,M,Sp,Vp,In,Time,Latitude,Longitude,,,,,,,,,,,,,,,,,,TM1
Mixed / non conventional,10,11,7,3,29.99,0.06,0,-73.09,51.163,163.713,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,11,3,5,34.05,0.17,0,17.37,-13.73,163.713,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,11,3,8,23.97,0.03,0,-11.59,-93.525,164.728,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,11,8,4,23.47,0,0,42.21,87.912,164.728,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,11,4,7,29.4,0.03,0,42.29,-45.888,164.728,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,11,4,9,32.07,0.03,0,23.66,-400.837,164.933,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,11,9,13,33.14,0.03,0,-201.22,579.89,164.933,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,11,13,8,30.52,0.04,0,133.87,-267.066,164.933,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,11,9,14,33.64,0.03,0,-93.53,516.229,165.27,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,12,6,8,22.96,0,0,-124.64,-122.023,200.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,13,4,7,33.75,0.05,0,40.18,-113.631,190.398,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,21,3,0,63.23,0,0,-23,84.704,241.026,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,21,0,4,59.24,0,0,53.48,-126.038,241.026,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,10,21,0,5,55.4,0,0,36.85,-181.065,241.268,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,1,0,63.33,0,0,-90.45,2.205,144.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,0,2,58.17,0,0,42.52,-4.726,144.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,2,3,57.64,0,0,-21.06,-3.68,144.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,3,4,47.57,0,0,31.41,-4.338,144.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,4,5,43.95,0,0,-13.16,-6.012,144.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,5,6,45.92,0.18,0,92.91,-10.051,144.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,6,7,34.05,0.03,0,-38.18,-13.041,144.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,7,8,23.69,0.27,0,-86.55,-18.144,144.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,8,9,28.1,0.1,0,57.98,-53.819,144.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,9,10,55.07,0.91,0,333.08,-421.856,144.395,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,0,3,57.21,0.42,0,20.49,-8.406,146.244,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,3,1,55.53,0,0,68.42,6.202,146.244,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,1,2,53.29,0,0,-46.53,-2.506,146.244,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,2,4,51.79,0.08,0,9.89,-8.132,146.244,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,4,6,45.15,0.08,0,78.75,-16.262,146.244,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,6,9,27.74,0.11,0,-69.48,-86.091,146.244,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,9,5,28.99,0.16,0,-21.93,96.409,146.244,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,5,7,38.41,0.21,0,53.93,-23.414,146.244,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,7,10,47.96,0.24,0,162.14,-502.307,146.244,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,10,13,43.95,0.2,0,-558.51,1022.991,146.244,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,4,1,52.5,0.22,0,36.16,10.754,146.813,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,1,5,49.06,0.14,0,-50.03,-16.872,146.813,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,5,2,48.11,0.07,0,3.95,14.275,146.813,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,2,6,47.2,0.15,0,88.02,-24.511,146.813,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,6,3,45.66,0.14,0,-109.08,20.743,146.813,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,3,7,40.38,0.12,0,71.44,-34.075,146.813,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,4,1,52.69,0.19,0,35.66,10.84,147.469,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,1,6,47.9,0.13,0,41.39,-27.256,147.469,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,6,10,47.49,0.12,0,38.16,-520.201,147.469,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,10,5,47.46,0.12,0,-128.48,530.428,147.469,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,5,2,48.13,0.19,0,3.54,14.344,147.469,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,2,7,41.65,0.03,0,49.74,-38.013,147.469,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,5,3,45.9,0.2,0,-18.82,10.712,147.791,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,3,8,32.46,0,0,-18.1,-53.022,147.791,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,8,4,31.48,0.14,0,50.38,48.479,147.791,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,4,7,39.48,0.09,0,39.03,-29.851,147.791,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,4,9,29.59,0.11,0,1.29,-103.907,148.287,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,9,13,38.26,0.06,0,-306.9,601.947,148.287,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,13,8,39.72,0.06,0,255.2,-546.817,148.287,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,8,5,30.23,0.13,0,37.27,42.464,148.287,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,9,14,34.48,0.09,0,-81.88,271.798,148.59,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,14,10,44.94,0.09,0,149.7,-708.506,148.59,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,12,10,15,47.08,0.09,0,-218.5,649.532,148.59,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,13,7,9,25.49,0.06,0,-39.01,-95.702,141.55,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,14,5,8,31.85,0.1,0,-37.93,-87.454,155.286,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,23,3,0,70.67,0.03,0,-20.54,36.531,117.802,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,23,0,4,67.03,0.05,0,51.53,-53.781,117.802,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,11,23,0,5,63.6,0.06,0,38.06,-74.981,116.316,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,1,0,54.13,0,0,-85.03,1.804,179.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,0,2,51.57,0,0,40.49,-3.953,179.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,2,3,52.04,0,0,-20.12,-3.007,179.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,3,4,43.62,0,0,31.55,-3.465,179.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,4,5,40.49,0,0,-13.14,-4.595,179.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,5,6,43.23,0,0,87.57,-7.359,179.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,6,7,32.64,0,0,-37.58,-8.889,179.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,7,8,22.29,0.03,0,-90.86,-10.626,179.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,8,9,22.21,0.04,0,50.47,-21.175,179.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,9,10,32.59,0.04,0,35.7,-77.665,179.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,0,3,52.01,0,0,18.47,-7.017,180.337,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,3,1,51.24,0,0,64.78,5.199,180.337,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,1,2,48.73,0,0,-43.3,-2.119,180.337,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,2,5,44.33,0.07,0,-2.32,-11.153,180.337,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,5,7,36.71,0,0,49.36,-16.305,180.337,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,7,4,37.51,0.06,0,-35.42,20.932,180.337,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,4,6,42.18,0.06,0,73.61,-12.01,180.337,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,6,8,26.08,0.03,0,-128.79,-19.605,180.337,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,8,11,40.83,0.05,0,275.79,-527.405,180.337,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,11,10,44.75,0.06,0,-192.37,428.144,180.337,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,4,1,47.87,0,0,31.55,8.707,181.005,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,1,5,44.97,0.03,0,-45.27,-13.32,181.005,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,5,2,44.34,0.02,0,2.71,11.196,181.005,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,2,6,43.96,0,0,84.23,-18.641,181.005,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,6,3,42.5,0.03,0,-104.36,15.546,181.005,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,3,7,38.29,0.05,0,67.38,-24.511,181.005,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,7,10,28.74,0.03,0,-10.76,-110.394,181.005,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,10,14,37.38,0.02,0,-298.43,717.897,181.005,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,14,9,38.05,0,0,268.73,-639.452,181.005,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,4,1,47.75,0,0,31.15,8.707,181.479,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,1,6,44.35,0.04,0,41.08,-20.796,181.479,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,6,3,42.55,0.04,0,-103.75,15.606,181.479,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,3,5,41.88,0,0,18.4,-8.161,181.479,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,5,8,29.28,0.04,0,-43.2,-27.185,181.479,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,8,2,32.5,0,0,45.8,38.399,181.479,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,2,7,39.54,0.04,0,46.68,-27.684,181.479,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,7,11,40.19,0,0,125.65,-541.681,181.479,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,11,14,39.84,0.03,0,-422.22,1150.606,181.479,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,3,8,31.5,0.03,0,-25.58,-35.471,181.953,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,8,4,30.5,0.03,0,56.89,31.896,181.953,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,4,9,26.53,0.06,0,-5.7,-53.362,181.953,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,9,5,25.69,0.03,0,-6.94,48.706,181.953,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,5,10,29.57,0.03,0,33.93,-127.406,181.953,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,10,6,29,0.05,0,52.09,119.98,181.953,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,6,11,40.03,0.03,0,74.97,-552.029,181.953,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,11,15,38.07,0.03,0,-275.76,734.996,181.953,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,6,9,23.93,0.05,0,-79.1,-41.342,182.363,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,9,10,32.61,0,0,25.68,-78.874,182.363,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,10,15,31.37,0.03,0,-145.65,303.533,182.363,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,15,11,38.07,0.03,0,264.93,-736.606,182.363,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,13,11,16,39.56,0,0,-215.6,669.755,182.363,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,12,15,6,9,28.35,0,0,-80.14,-85.32,170.156,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,1,0,76.26,0,0,-82.23,2.119,190.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,0,2,70.75,0,0,39.4,-4.469,190.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,2,3,72.24,0,0,-19.46,-3.322,190.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,3,4,60.48,0,0,31.91,-3.708,190.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,4,5,57.4,0,0,-12.94,-4.839,190.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,5,6,60.04,0,0,84.76,-7.23,190.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,6,7,44.38,0,0,-36.75,-8.016,190.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,7,8,30.77,0,0,-92.31,-8.893,190.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,8,9,27.74,0.03,0,52.22,-14.031,190.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,9,10,32.64,0.07,0,23.92,-33.017,190.685,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,0,3,71.12,0,0,17.79,-7.776,191.015,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,3,1,68.89,0,0,62.58,5.614,191.015,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,1,2,65.46,0,0,-41.66,-2.319,191.015,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,2,4,65.94,0,0,12.08,-7.087,191.015,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,4,6,59.05,0.03,0,71.16,-12.111,191.015,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,6,8,36.09,0.03,0,-129.36,-16.98,191.015,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,8,5,41.02,0,0,45.74,24.249,191.015,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,5,7,50.95,0.1,0,47.59,-15.366,191.015,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,7,9,28.84,0.03,0,-40.23,-22.965,191.015,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,9,12,39,0.07,0,46.25,-533.497,191.015,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,4,1,65.81,0,0,28.81,9.423,191.384,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,1,5,62.69,0.1,0,-42.34,-14.28,191.384,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,5,2,62.1,0,0,1.42,11.941,191.384,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,2,6,61.35,0,0,82.84,-19.213,191.384,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,6,3,59.4,0.03,0,-102.3,15.861,191.384,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,3,7,53.49,0.06,0,66.16,-23.982,191.384,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,7,10,30.98,0.03,0,-18.58,-56.171,191.384,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,10,11,29.51,0,0,103.24,-74.912,191.384,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,11,8,30.07,0,0,-176.88,122.141,191.384,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,8,12,38.6,0,0,58.47,-548.623,191.384,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,4,1,65.8,0,0,28.48,9.437,191.702,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,1,6,61.84,0.03,0,41.32,-21.598,191.702,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,6,3,59.53,0,0,-101.76,15.921,191.702,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,3,5,58.68,0,0,19,-8.59,191.702,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,5,2,62.06,0.1,0,0.96,11.953,191.702,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,2,7,55.27,0.03,0,46.25,-27.375,191.702,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,7,11,30.13,0.04,0,80.49,-131.337,191.702,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,11,12,42.01,0.05,0,-133.18,-427.244,191.702,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,12,15,43.3,0,0,-353.01,1321.139,191.702,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,15,10,46.02,0.05,0,387.26,-818.974,191.702,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,3,8,44.6,0.04,0,-27.97,-33.051,192.061,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,8,4,43.12,0.03,0,59.64,29.29,192.061,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,4,7,52.3,0,0,33.89,-20.302,192.061,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,7,12,38.44,0.03,0,-62.95,-559.534,192.061,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,12,16,39.68,0.05,0,-49.16,808.57,192.061,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,16,11,37.36,0.02,0,189.83,-380.629,192.061,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,11,6,30.71,0.03,0,-40.34,139.711,192.061,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,6,9,31.8,0.03,0,-76.03,-31.248,192.061,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,9,5,34.9,0.03,0,-6.34,38.528,192.061,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,5,10,33.83,0.03,0,26.67,-71.82,192.061,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,4,9,36.53,0,0,-7.13,-43.49,192.344,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,9,6,31.76,0,0,76.32,31.252,192.344,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,6,10,32.24,0.03,0,-56.54,-64.615,192.344,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,10,11,29.5,0.05,0,94.96,-75.264,192.344,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,11,15,43.95,0.04,0,-444.23,897.01,192.344,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,15,12,43.3,0.03,0,301.55,-1325.636,192.344,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,14,12,17,40.52,0.04,0,-348.5,723.619,192.344,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,13,16,7,10,34.98,0.04,0,-21.35,-113.302,183.186,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,1,0,72.17,0,0,-79.62,1.518,180.393,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,0,2,69.31,0,0,38.17,-3.28,180.393,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,2,3,72.74,0,0,-18.9,-2.434,180.393,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,3,4,62.53,0,0,32.24,-2.72,180.393,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,4,5,59.23,0,0,-12.78,-3.436,180.393,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,5,6,63.91,0,0,82.17,-5.097,180.393,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,6,7,49.13,0,0,-36.12,-5.597,180.393,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,7,8,34.52,0,0,-93.59,-5.9,180.393,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,8,9,31.63,0,0,54.75,-8.648,180.393,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,9,10,36.85,0.08,0,17.73,-17.633,180.393,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,0,3,72.85,0,0,17.28,-5.914,181.269,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,3,1,72.51,0,0,60.63,4.354,181.269,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,1,2,66.66,0,0,-40.36,-1.761,181.269,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,2,4,67.2,0,0,12.96,-5.197,181.269,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,4,6,62.26,0,0,68.68,-8.618,181.269,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,6,8,40.47,0.06,0,-130.02,-11.583,181.269,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,8,5,45.76,0.05,0,49.08,16.762,181.269,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,5,7,55.33,0.09,0,45.53,-10.769,181.269,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,7,9,32.77,0.1,0,-38.93,-14.632,181.269,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,9,12,30.56,0.03,0,-41.2,-117.571,181.269,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,4,1,67.05,0,0,26.81,7.003,182.472,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,1,5,64.36,0.11,0,-40.19,-10.498,182.472,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,5,2,64.08,0,0,0.5,8.748,182.472,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,2,6,64.21,0.03,0,81.23,-13.945,182.472,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,6,3,62.46,0.03,0,-100.19,11.452,182.472,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,3,7,57.4,0.12,0,64.6,-17.138,182.472,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,7,10,34.93,0.03,0,-22.59,-32.609,182.472,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,10,11,28.54,0.07,0,87.9,-27.625,182.472,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,11,8,31.39,0,0,-158.72,54.262,182.472,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,8,12,30.64,0.02,0,12.63,-127.111,182.472,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,4,1,67.38,0,0,26.45,7.074,183.413,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,1,6,64.41,0,0,40.98,-15.783,183.413,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,6,3,62.54,0.15,0,-99.69,11.526,183.413,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,3,5,60.9,0,0,19.47,-6.285,183.413,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,5,2,64.26,0,0,0.03,8.818,183.413,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,2,7,59.17,0.05,0,45.26,-19.772,183.413,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,7,11,31.7,0.04,0,63.34,-60.58,183.413,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,11,12,30.12,0.04,0,-145.63,-73.265,183.413,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,12,13,43.67,0.03,0,75.07,-424.879,183.413,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,13,8,39.76,0,0,-86.14,552.72,183.413,500,0,0,,,,,,,,,,,,,,,,,,40
Mixed / non conventional,14,15,3,8,48.99,0.03,0,-30.53,-23.299,184.063,500,0,0,,,,,,,,,,,,,,,,,,40
